Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13	14
AMP22_0357	Creek_Chub	1.87262769957233e-05	1.82260280611706e-05	2.77393709987182e-06	5.81916980127237e-06	3.48941691010689e-05	3.35812084853758e-05	3.52476822478715e-06	1.41028884979316e-05	0.999806373099486	5.90083285597257e-06	4.95077264245996e-06	6.18768156256448e-06	3.53816457579762e-05	9.55816180862858e-06
AMP22_0358	Hornyhead_Chub	5.16332790721856e-06	8.03615230525039e-06	2.18001756251307e-06	3.90734972607771e-06	8.61415480027718e-06	7.47092341252193e-06	2.72641638664885e-06	0.999928117235502	7.85176697229056e-06	3.97778545862885e-06	4.1370745051037e-06	4.63610794924359e-06	9.09832499044288e-06	4.08385330565106e-06
AMP22_0359	Hornyhead_Chub	7.40138028154724e-06	2.89001753852193e-05	2.69665112581286e-06	6.41604422630377e-06	0.477643424078822	1.99436614588915e-05	3.21383271497404e-06	0.518976378465692	7.93881143384936e-05	6.7344364497133e-06	1.03376358309799e-05	0.000948853606923318	1.39557578547871e-05	0.00225235648880914
AMP22_0360	Hornyhead_Chub	4.83563086438402e-06	6.417046975001e-06	2.35316174616449e-06	3.05548938580729e-06	5.06666921038655e-06	5.91264600800817e-06	3.2879188892675e-06	0.999936428467433	5.77713737062802e-06	3.69287497302204e-06	3.83745164145451e-06	5.1644626655831e-06	7.06737518824961e-06	7.10409650369683e-06
AMP22_0361	Creek_Chub	7.64919258328966e-06	0.308221006970853	3.61220174009811e-06	0.409382338752349	3.41712848829382e-05	0.282212322665606	3.19241447351374e-06	6.7254287946646e-06	8.49354339176364e-05	5.93010146029514e-06	6.78722009860671e-06	6.33075197999422e-06	1.83330701054908e-05	6.66474122644047e-06
AMP22_0363	Creek_Chub	3.57427260644659e-05	2.9297328260977e-05	2.89674055710471e-06	4.78441230503834e-06	0.000100280670407172	3.56766412528243e-05	3.81825855211186e-06	0.00167151707020927	0.998030248930057	1.31062372586402e-05	2.38659014366654e-05	1.46340627752483e-05	2.14764747735064e-05	1.26548247946467e-05
AMP22_0366	Hornyhead_Chub	1.12038008557496e-05	3.34026433710521e-05	2.60945561809668e-06	5.80162708596212e-06	0.530975149174531	2.38273652614879e-05	0.00767185299890116	5.92102492741347e-06	5.77848178468597e-05	8.70317195544581e-06	8.6932004681839e-06	0.153391676345362	3.54614497835451e-05	0.307767912773169
AMP22_0367	Hornyhead_Chub	1.7211048685971e-05	0.000155503401275218	6.83643780816749e-06	1.14875940318833e-05	0.0178881157025821	5.66423358821365e-05	3.16750526181115e-05	0.94384553360939	0.00338760916228363	3.59158440948802e-05	3.14232223950242e-05	0.00822970756265848	0.00938333416808563	0.0169190049288426
AMP22_0368	Hornyhead_Chub	1.30231309733865e-05	3.80907623901291e-05	4.46755843187394e-06	6.85200008470547e-06	6.66206108653358e-05	3.39745435241111e-05	0.00175978388068851	0.98632682048281	5.74141393623806e-05	1.58889634456802e-05	1.06298847680458e-05	0.00392156558976197	2.73782250009457e-05	0.00771749026084125
AMP22_0369	Hornyhead_Chub	1.77000061915051e-05	0.000149750278753487	8.83613842157116e-06	1.60094640622326e-05	5.80532684577596e-05	7.82927293754446e-05	0.00149249695754241	0.997781731337309	0.000123217298590805	8.29047617382839e-05	5.55874610158781e-05	7.48376347455134e-05	3.91564075658264e-05	2.14262268733389e-05
AMP22_0370	Common_Shiner	2.85264383028783e-05	0.000163071055563162	1.07522851115761e-05	1.22603126605903e-05	0.0828294791734467	0.000148511804061338	0.160501086632411	1.23484362927454e-05	0.00185948517562076	5.03479314174571e-05	7.04964786345873e-05	0.251272360640744	6.43748932144604e-05	0.502976898767586
AMP22_0372	Common_Shiner	7.5383200390264e-06	2.0345995255591e-05	2.32242510679327e-06	5.9305660513096e-06	0.988555620064338	2.22310757218282e-05	3.75668014710224e-06	5.54269773296918e-06	7.04780857488701e-05	4.70782097043815e-06	5.20062631939502e-06	0.00376504147840434	1.75452169835597e-05	0.00751373938249549
AMP22_0373	Striped_Shiner	9.7736354865604e-06	0.00032242156680361	2.95970974776998e-06	6.71545590786145e-06	0.107947649262225	0.000177685679105974	3.50966937670519e-05	5.68403394412853e-06	0.209868705699841	1.14924464047224e-05	1.40968645657092e-05	0.226734171944234	2.76404943168287e-05	0.454835906209181
AMP22_0374	Striped_Shiner	9.60509869103716e-06	3.34711153231786e-05	4.21248789665719e-06	4.95508922429333e-06	0.516896244421601	1.80269644610126e-05	4.02106986462705e-06	6.64247014633982e-06	7.63621464963746e-05	7.41232108674064e-06	7.65463484622157e-06	0.160650955401084	2.04178067818171e-05	0.322260018804769
AMP22_0377	Striped_Shiner	1.06635328539091e-05	2.44574384571164e-05	2.71223458346728e-06	8.8781998215563e-06	0.539740564713875	1.83497225391819e-05	3.51088579559594e-06	7.83067861860216e-06	6.06144205540866e-05	8.12831503056908e-06	6.32391624374818e-06	0.153148920520638	2.1993629092932e-05	0.306937051842974
AMP22_0378	Striped_Shiner	1.04374247372243e-05	2.9984128363581e-05	2.83086602090173e-06	1.69127287309649e-05	0.548248471508423	1.84875411204093e-05	3.61016974869564e-06	6.31671651309171e-06	6.83594087622881e-05	7.81525164876915e-06	6.71546687808563e-06	0.150078976190559	1.86419364079132e-05	0.301482440416045
AMP22_0379	Striped_Shiner	7.56570338038328e-06	3.97483195613153e-05	3.12424623312592e-06	5.31743504775053e-06	0.525917945414782	2.96264923944273e-05	3.44669244255276e-06	9.0739029014539e-06	8.14977430486599e-05	8.184423317543e-06	7.42034133703153e-06	0.157608491018902	2.56713505528469e-05	0.316252886617253
AMP22_0380	Striped_Shiner	1.08667950617237e-05	7.99243526208877e-05	1.066549077355e-05	1.43685024780498e-05	0.133541003716489	4.87390705226913e-05	0.00223026597032873	0.10860772917668	0.000145484123898806	2.78901076217185e-05	2.82959332407957e-05	0.25112861120991	0.000339987391754196	0.503786168173965
AMP22_0381	Striped_Shiner	4.6880857968451e-05	0.73164161820213	3.09902039858927e-05	6.16619788422598e-05	0.0562850780713682	0.115838987320779	3.02509732676246e-05	5.17252532125325e-05	0.000295461871180348	5.35218624090734e-05	0.000145111635723151	0.0314345041587378	0.000128841558889287	0.0639553663246317
AMP22_0383	Creek_Chub	8.39099109376543e-06	2.51244062272593e-05	2.76876061893969e-06	1.36416981443856e-05	3.1745567197608e-05	3.33681783053339e-05	3.96271236774125e-06	5.9733286153967e-06	0.999624069601297	9.85713998450318e-06	9.58091459760231e-06	2.65603076376292e-05	0.000169095668760103	3.5861073297405e-05
AMP22_0384	Creek_Chub	9.40737320186768e-06	0.149017655206844	0.000635121391417751	1.69264523466247e-05	0.000101337254178707	0.178199439465042	3.86529381722892e-06	5.06480987841642e-06	0.671792162636916	5.52367637061239e-05	5.43337927007772e-05	4.63989284938629e-05	1.3246097062571e-05	4.98048253782752e-05
AMP22_0385	Creek_Chub	8.79213752703797e-06	3.15865965252671e-05	3.40307109956652e-06	0.487159843206406	3.11082253493317e-05	2.9638135577255e-05	0.00161597983222997	4.99834774566371e-06	0.51106128406028	9.86798360986743e-06	6.33976962009585e-06	7.98994511157015e-06	2.13958201909739e-05	7.77280690637831e-06
AMP22_0387	Creek_Chub	1.17939091338599e-05	5.22482876558902e-05	3.59315246215e-06	4.97162339845351e-06	0.0435281206436145	3.18860629478609e-05	0.0413469197113688	6.00214529347437e-06	0.914938825954994	8.42611442341105e-06	7.29557657890855e-06	8.90886367021168e-06	4.03792585686527e-05	1.06286068045594e-05
AMP22_0388	Creek_Chub	1.23087154226615e-05	0.0207009764307101	2.9376077967575e-06	5.2783601623051e-06	0.0062015204556415	2.72681674581371e-05	8.82941008737568e-06	5.49537776784726e-06	0.972950699994961	1.3201376916667e-05	1.41841496367262e-05	2.15653810586032e-05	1.53559175084021e-05	2.03787898476249e-05
AMP22_0389	Creek_Chub	1.63684701239029e-05	0.311241637070974	8.85702296888562e-06	9.74424851691017e-05	0.0185188679088314	0.000194158333861701	0.0100028313057652	0.000212997477642459	0.659260427673658	9.05540734118878e-05	9.89954227826918e-05	0.00014244255224816	4.22279933045052e-05	7.21921890954651e-05
AMP22_0390	Creek_Chub	1.03545878967118e-05	2.61014648993278e-05	3.64243413573327e-06	5.41659811582119e-06	2.69742165223323e-05	2.15388442136836e-05	3.17812822597113e-06	7.19952583241267e-06	0.999854161461194	4.90801908718921e-06	5.68615057923387e-06	6.87920630481458e-06	1.62802914605935e-05	7.67929078999553e-06
AMP22_0391	Creek_Chub	8.28894892315946e-06	0.631705816288789	3.52446859074918e-06	6.93741634137673e-06	2.87749695869262e-05	0.047213645918898	3.8856744518822e-06	5.807233091844e-06	0.320976857975125	5.72762414546857e-06	6.25877899932138e-06	7.30381455021417e-06	1.97466847215041e-05	7.4236773043519e-06
AMP22_0392	Creek_Chub	9.05869297670179e-06	0.000210588926851944	2.70129760237121e-06	5.03288661594064e-06	0.459518059333165	3.48461580920955e-05	4.76351786162447e-06	5.89976699658677e-06	0.533933576236169	1.16982938723381e-05	9.69473606441962e-06	0.00207126223260544	2.23267605562031e-05	0.00416049136319729
AMP22_0393	Creek_Chub	7.62837837216762e-06	0.00262656673375371	0.000590738397846918	9.56394278579462e-06	3.09852637361762e-05	0.00223765102144381	3.92818483992996e-06	5.90503595720904e-06	0.994256722907225	7.05634870613115e-05	6.11510478702499e-05	4.21251327909119e-05	3.06690210359922e-05	2.58015623363572e-05
AMP22_0394	Creek_Chub	9.1824395568251e-06	5.98871493522498e-05	2.70286894015228e-06	6.2923904023248e-06	0.000936347576913554	0.000148289124948236	4.09621120753841e-06	6.84067463865766e-06	0.998712573349476	1.13407487089841e-05	1.07221076634087e-05	2.1003980739825e-05	2.9324399399331e-05	4.13971948616626e-05
AMP22_0395	Creek_Chub	9.43271732449965e-06	2.11492067424295e-05	6.7624478785131e-06	6.07929521224861e-06	0.00180482884339714	2.50741219955215e-05	4.58033999868896e-06	4.28327345086188e-06	0.998048413574696	1.54325157975542e-05	1.42509863865874e-05	1.3883158535707e-05	1.55923089314919e-05	1.02372757728685e-05
AMP22_0396	Creek_Chub	8.88096509363538e-06	2.81813762335186e-05	4.02303598463175e-05	4.97927517119291e-06	4.84329664591978e-05	5.71201439022866e-05	0.533141398986181	0.00656689614882149	0.459843844145536	7.66935201728652e-05	4.48724349457983e-05	5.57543735015436e-05	4.58843535982145e-05	3.68307018596336e-05
AMP22_0397	Creek_Chub	1.13368204289206e-05	0.000298050904100586	3.14217084349466e-06	1.63340353158724e-05	0.0862439886728922	0.000250920992908329	5.78774572207518e-06	6.86845459656027e-06	0.912140637000402	2.6026461975286e-05	2.76908903470856e-05	2.71718507867518e-05	0.00092863837344835	1.34055064314388e-05
AMP22_0398	Creek_Chub	8.74216678430992e-06	0.658060931374629	2.51179463753435e-06	5.5519541539208e-06	0.0521545610058432	0.00121662135479101	3.55077744548913e-06	6.41386644393339e-06	0.288027664472659	1.03882327898886e-05	1.00940666112192e-05	0.000161966526113573	1.82309908422383e-05	0.000312771742229703
AMP22_0400	Creek_Chub	0.016261050168192	0.00254898654183124	3.70266156351491e-06	7.09285817427755e-06	2.72197914594529e-05	7.7973296470958e-05	4.54055481027167e-06	0.00230543058995754	0.978493034462134	3.10690790849891e-05	3.89803794239687e-05	6.8488875647337e-05	2.15101769105505e-05	0.000110920470437959
AMP22_0401	Creek_Chub	8.49488163142624e-06	6.91321639022378e-05	2.86480137138285e-06	5.31350728263486e-06	0.560943312923114	6.06195692185576e-05	3.69479057166853e-06	0.00354911960023067	0.427209679082036	8.72246235048774e-06	9.77082807345272e-06	0.00269252229386022	2.08866702820222e-05	0.00541586649860048
AMP22_0403	Creek_Chub	8.42088458977396e-06	4.93797499542489e-05	3.12444766057144e-06	5.49793288182506e-06	3.65327557782312e-05	3.17615147284539e-05	4.33266387578807e-06	6.65443579314881e-06	0.999667054980993	1.39094684228563e-05	1.31893417749472e-05	5.4644765057673e-05	2.43321803983067e-05	8.11656254545543e-05
AMP22_0407	Creek_Chub	8.92162875478181e-06	2.78570761405634e-05	3.05576417270712e-06	6.8358898564479e-06	2.23174301515041e-05	2.49766368929091e-05	4.06461487005386e-06	5.98030521224441e-06	0.999849508275588	5.89662824593517e-06	5.6530249388003e-06	7.69748461275168e-06	1.7965007971275e-05	9.27069321854287e-06
AMP22_0408	Longnose_Dace	0.97271952042977	0.0263249483299955	1.1197557244602e-05	7.48650337850467e-06	5.07652938004605e-05	0.000233883096540288	1.5719388690026e-05	8.50670256910373e-06	0.000537857208228215	1.66842859728146e-05	1.15219712559262e-05	1.4692554470085e-05	3.26378744065022e-05	1.45787422553812e-05
AMP22_0410	Longnose_Dace	0.999212485829989	0.000125642833337054	6.40183349514934e-06	5.96342540986419e-06	8.40138667600376e-05	0.000123971386441733	3.96315756340126e-06	8.56387606358209e-06	0.000362212204592448	6.74588471693662e-06	9.88794960448371e-06	8.445993353756e-06	3.30896314041307e-05	8.61297312132634e-06
AMP22_0411	Longnose_Dace	0.475396518170834	2.00918873810873e-05	3.36268221606158e-06	5.34444937016014e-06	0.524330773825447	1.77444854316469e-05	5.63481756247055e-06	6.42626173163492e-06	4.09201174029711e-05	6.46610258776894e-06	8.78244651019584e-06	4.23582202301204e-05	5.60112569582011e-05	5.95656480399818e-05
AMP22_0412	Creek_Chub	0.000142142297715366	2.08076502814579e-05	3.05130417977642e-06	3.85917074952951e-06	0.481640231028199	2.45857445708568e-05	3.22470356737766e-06	8.09814050277587e-06	0.0921535634373625	1.05432246790763e-05	8.5829719062196e-06	0.141827025284533	2.39430885033998e-05	0.284130342025987
AMP22_0415	Longnose_Dace	0.980162369042635	0.00068199583993269	2.40612422390173e-06	8.51890081262816e-06	4.15218972323977e-05	0.00102998003696875	3.72461963438208e-06	5.74901233142997e-06	0.0179964146572639	9.29618658383647e-06	9.68534867856607e-06	1.27010344858212e-05	2.30484858911113e-05	1.25888388802485e-05
AMP22_0416	Western_Blacknose_Dace	8.07058561694517e-06	0.257706852865716	2.95232039143645e-06	5.8691758739686e-06	0.740887124200662	0.00118648072134439	3.88442669775481e-06	5.9960625609372e-06	0.000149856250979916	5.96329599761627e-06	6.46127060699335e-06	7.25227796903605e-06	1.44852206691513e-05	8.75115970273758e-06
AMP22_0418	Creek_Chub	0.00837404655417976	3.795830257793e-05	8.9405121985109e-05	0.419919103865822	5.25280581371887e-05	0.000256227690037571	0.00656534675037256	8.78188160056909e-06	0.561677239547173	0.00079780518595918	0.000923493446806529	0.000780945256468363	2.57073798315574e-05	0.00049141077582309
AMP22_0420	Creek_Chub	1.04570058875405e-05	2.99486655735926e-05	2.67443626789391e-06	8.31064847575988e-06	0.000364355768927759	3.26350707708654e-05	1.05908297820778e-05	8.44460886985915e-05	0.99934226701657	1.72007536017597e-05	2.84510487984712e-05	2.48763195008536e-05	2.88990515617423e-05	1.48878541873482e-05
AMP22_0421	Western_Blacknose_Dace	1.41424343022066e-05	0.959858861068885	2.71872050533632e-05	2.82242474014555e-05	6.17370326245762e-05	0.000354614665831314	0.0372065583548198	0.000428046462722215	0.000243083028603929	0.000633930183194477	0.000579340913715183	0.000184083149471355	0.000111465151289449	0.00026872585285757
AMP22_0422	Creek_Chub	0.000177524063725611	0.00010798006795763	3.27723223173983e-06	5.0639515133287e-06	8.91376254265965e-05	0.000517963428335595	0.000146742540288132	0.000277748809068	0.99497664441665	0.00160188903999993	0.000972246082107886	0.000869937399021215	0.000126254679308463	0.000127590618995338
AMP22_0423	Creek_Chub	0.000495880028201746	0.994150716344515	1.97958017633674e-05	6.47452356018951e-06	2.41186174421755e-05	0.00482336421423927	4.18580994361218e-06	6.28063880720326e-06	0.000114253522416056	1.96841788777948e-05	1.34244269540671e-05	1.25351245980398e-05	0.000297514933212893	1.17720553728211e-05
AMP22_0427	Creek_Chub	1.01378039799691e-05	0.038188148831289	2.00316856930482e-05	6.57631863243267e-06	0.0192428644931739	0.000256461807535301	0.0105320275841126	9.02629897258638e-06	0.931363142033418	4.23089921635532e-05	3.37275758313277e-05	2.31446480720365e-05	0.0002495723927916	2.28298388610206e-05
AMP22_0429	Western_Blacknose_Dace	7.66832531800452e-06	0.840718837201595	2.4659458095105e-06	7.29466344049538e-06	0.13341868089512	0.0248036344269737	4.29754773797292e-06	5.25945252276419e-06	0.000316451086811986	1.60264072804294e-05	1.28172212020134e-05	0.000253737901777646	2.17992990187411e-05	0.000411029937344258
AMP22_0431	Longnose_Dace	0.999463357895613	7.00299578348413e-05	2.7634201029174e-06	9.21020172177498e-06	4.60041151525231e-05	4.82112052088688e-05	4.33560771085998e-06	1.87532367682094e-05	0.00027161948369413	7.7960414441375e-06	8.24342815751629e-06	9.24970246889478e-06	3.22449277905868e-05	8.18117162527306e-06
AMP22_0432	Longnose_Dace	0.946786089142164	0.0527845740830526	3.16199604312923e-06	9.21810535793144e-06	5.05812695705113e-05	0.000139832661902039	7.17901496385445e-06	5.48685066900213e-06	0.000150311811436704	9.0509199390784e-06	8.46985508538684e-06	1.08109725252414e-05	2.51286266462656e-05	1.01045619039306e-05
AMP22_0435	Longnose_Dace	0.565578908056021	0.0505669966732773	0.206584347794453	0.000171402526221687	0.0783901093229651	0.000611560411367273	1.50731564604093e-05	5.63343176435487e-05	0.097340358426484	0.00031821444321174	0.000117297261953334	0.000154154174892028	4.40531798964807e-05	5.11901459515206e-05
AMP22_0436	Creek_Chub	3.21143355256656e-05	3.17855078866989e-05	3.01884328921994e-06	6.77148295732898e-06	2.98297116927896e-05	2.45146173552272e-05	3.69713690910805e-06	0.513467846845587	0.486357426524162	6.8772716892242e-06	7.02562563782646e-06	8.5539274080899e-06	1.40743632372975e-05	6.46390959033353e-06
AMP22_0438	Western_Blacknose_Dace	1.82259812706372e-05	0.956448057641586	4.62658297357529e-06	1.11455734674948e-05	0.0428743476037246	0.000312501786736348	5.81961220702146e-05	1.60638951257945e-05	0.000121062536603515	3.09922374101254e-05	2.45694363682928e-05	2.58258895818358e-05	2.40721408968809e-05	3.03123209372712e-05
AMP22_0439	Longnose_Dace	0.574313908576965	6.19826248682817e-05	3.40220779991846e-06	6.76113625337495e-06	3.06908905110295e-05	2.82234732299115e-05	3.33154304653833e-06	5.0493411361697e-06	0.425501030653715	6.50602326078748e-06	7.96738432214845e-06	7.27207268155618e-06	1.77716324181491e-05	6.10224766297671e-06
AMP22_0440	Creek_Chub	8.53933950583931e-06	0.00638813885840551	0.893249443968137	7.51087483571904e-06	4.44496966815463e-05	0.0121925042958589	5.61420237344731e-06	0.00129421894115697	0.0866760633178055	1.62889915365995e-05	1.46960068466139e-05	1.30798488627406e-05	7.92267675185411e-05	1.02246667074358e-05
AMP22_0444	Longnose_Dace	0.0142094512221326	0.000149551812307629	1.13845740386786e-05	0.000182676998130983	0.981810848375162	0.000185795887522555	0.000186882095927662	8.92797521225194e-06	0.000285272525733496	0.000804263847628231	0.00091985009039639	0.000744908070477129	0.000136463356997226	0.000363723195394943
AMP22_0445	Longnose_Dace	0.646704445461432	3.30866559444754e-05	2.76241724445723e-06	4.71399097839288e-06	4.2449061969279e-05	2.73471276681983e-05	0.000577240539509171	5.60784463794813e-06	0.335712103093664	1.1787333364211e-05	1.17365634790558e-05	1.00722763115118e-05	0.0168474148160506	9.23297760623919e-06
AMP22_0446	Creek_Chub	3.99251755493859e-05	5.38705440192251e-05	2.66768383012753e-06	5.26433528936603e-06	9.10473025821247e-05	5.03488682994627e-05	0.00226480741381963	0.000426451069992597	0.996414846181869	0.000267297477406229	0.000198668005151136	5.34937629650071e-05	2.2538081519374e-05	0.000108774229471072
AMP22_0450	Creek_Chub	1.05798023691273e-05	2.70434482809803e-05	2.93428559395789e-06	4.91541709517314e-06	2.69745299834253e-05	2.61619184709678e-05	3.69783753472848e-06	5.0043266957882e-06	0.999852251887322	5.3037503738332e-06	5.25754067110125e-06	5.69197856542383e-06	1.76179818125899e-05	6.56566726006096e-06
AMP22_0451	Common_Shiner	3.13565665010587e-05	0.0102127590190357	1.5593869455359e-05	5.43183308311514e-05	0.00143462894519533	0.00298753993121031	0.00177402702753905	4.30793047946818e-05	0.977199724078178	0.00125854405293228	0.0036827706505869	0.00109898735862777	0.000156750036776507	4.99211019813184e-05
AMP22_0453	Common_Shiner	7.98039918471771e-06	0.0706343139794966	3.30800939576388e-06	0.507028527935346	0.421937650710344	9.43451002625605e-05	3.44083595790646e-06	8.21162122409315e-06	3.81470332794338e-05	1.06753085117099e-05	1.15920384844892e-05	7.70856594107659e-05	2.09226374003093e-05	0.000123798767092477
AMP22_0454	Common_Shiner	0.000877335354869239	4.21526676960034e-05	8.73547457933005e-06	4.57173838163932e-05	0.977148198395967	0.000608960048858462	0.000253787634466891	3.13300915028741e-05	0.00681214145048582	0.00304963141261146	0.00239298830182194	0.00377741381298493	0.000248821122677072	0.00470278653128016
AMP22_0455	Common_Shiner	0.00165306885985778	6.39056697944601e-05	9.06487976556417e-06	8.66881684684734e-06	0.997471836775541	5.66246547842213e-05	8.93985695185528e-06	1.13698543547986e-05	0.000233797348928117	3.87984267557067e-05	6.56343776363228e-05	0.000104971941003595	0.000122414002761425	0.00015090435130036
AMP22_0456	Common_Shiner	1.06044349128775e-05	0.000290271709132539	2.98788240488075e-06	4.81931779191636e-06	0.986190205355485	0.00022042799291103	6.73182298972261e-05	5.90065587954815e-06	0.000561632425285452	3.25808502061868e-05	2.37751986436692e-05	0.00419691670766275	3.28274579677439e-05	0.00835973122034952
AMP22_0458	Common_Shiner	6.61243805573659e-06	0.041805003063307	3.83823617959445e-05	4.40421717568492e-06	0.544861356452107	0.0378306784137211	3.67544322865891e-06	0.375257934585214	3.00737586957262e-05	2.67225848994674e-05	3.06585763508055e-05	3.41921370089282e-05	1.65782923071537e-05	5.37279389485306e-05
AMP22_0459	Common_Shiner	1.07482817825609e-05	2.34400508602309e-05	0.439380228027701	6.73036184648164e-06	0.346566998456915	2.10792780524052e-05	3.25039560883756e-06	5.27169013159315e-06	0.208363979717096	1.00506482684971e-05	1.15586001484032e-05	0.00182123298257119	1.9154724311836e-05	0.00375627700660139
AMP22_0460	Common_Shiner	9.29267960425099e-06	0.012852871581946	3.09294336334937e-06	0.00455570901410344	0.518190351153413	2.77945301843429e-05	3.34066938286485e-06	1.71294162777787e-05	0.460753933782379	1.33224584298985e-05	1.64119727426772e-05	0.00120004159752456	1.63056693903728e-05	0.00234040236685618
AMP22_0461	Common_Shiner	7.26179425178314e-06	2.8009049637875e-05	3.51922179077081e-06	8.51954259313203e-06	0.977133457074563	2.3573307367347e-05	1.33018024237473e-05	6.09291742479039e-06	8.10496537351055e-05	1.08639417366989e-05	9.8447433471545e-06	0.00755720193323594	2.8389385907414e-05	0.0150889153062199
AMP22_0462	Common_Shiner	8.52610156083407e-06	2.49766615843817e-05	2.25147650386984e-06	4.14860368522715e-06	0.490335695639253	1.47568378980584e-05	0.506349634185433	5.41734119393133e-06	3.9161442276233e-05	9.70595418127434e-06	9.41333127787216e-06	0.00103008775418707	2.48776728070163e-05	0.00214134703453451
AMP22_0463	Common_Shiner	7.00589284304622e-06	6.21511682680922e-05	5.28376401315119e-06	6.76421119576025e-06	0.000259717140070237	8.09741137261918e-05	0.0151580510167405	8.16623683771006e-06	0.561498362541199	1.89224448059448e-05	1.7519413652303e-05	9.18584549078261e-06	0.422854547356566	1.33487817282712e-05
AMP22_0465	Common_Shiner	7.4238259631744e-06	0.195591208286894	6.12774881018992e-06	0.358740555708607	0.213019282440344	0.230013582650097	3.74081766182181e-05	6.4442251659376e-06	3.02712764146473e-05	7.00279474827728e-05	8.04020925236497e-05	0.000882036512832644	7.0541680918101e-05	0.00144468761589823
AMP22_0468	Common_Shiner	0.00125180995142428	1.91623589657299e-05	2.84208838428922e-06	6.46480724281224e-06	0.982066157758236	2.15224869157534e-05	3.20844860814139e-06	4.31528561963214e-06	9.50299516509664e-05	1.01078514647797e-05	1.11177303675042e-05	0.00546687242613997	1.46341373437518e-05	0.0110267546740955
AMP22_0469	Common_Shiner	6.12949898277936e-06	0.0141065120188829	0.483232780362169	5.82181739783996e-06	0.470489311253031	0.0280992726670626	3.58012154797222e-06	5.5742213050853e-06	4.02207868759446e-05	1.13032924337065e-05	9.97578395452954e-06	0.00117913672852626	1.44791424170688e-05	0.00279590247464239
AMP22_0470	Common_Shiner	1.08800589125738e-05	1.9057269289952e-05	4.6017797007501e-06	1.90530042924683e-05	0.971810259034236	0.000126519798577221	0.00454351353251274	0.000153899064981202	0.00407610166087616	0.00020040617833556	0.000216337841453539	0.00629610933111429	4.82479655037605e-05	0.0124750131286091
AMP22_0472	Common_Shiner	1.35935299088357e-05	3.69394223125786e-05	3.59569455600115e-06	8.60741069459312e-06	0.956434550315142	3.65121867158818e-05	4.38164963710561e-06	4.26283964499093e-05	0.0375216860853058	1.57348321193911e-05	1.36874562495019e-05	0.00195125923935895	2.5688944987682e-05	0.00389113461630032
AMP22_0473	Common_Shiner	6.16851962939483e-06	7.869421992421e-06	2.43604619401759e-06	4.19100703429951e-06	1.54123585058843e-05	7.30944397510506e-06	0.999887559483449	5.69466368460777e-06	1.7907523606641e-05	6.58305290149236e-06	6.5858419248761e-06	5.93222072229221e-06	1.9079359415076e-05	7.27143633819554e-06
AMP22_0476	Common_Shiner	1.03804326995235e-05	2.57674956567087e-05	2.59003399585592e-06	6.54102495092317e-06	0.995138792713483	2.27841795737995e-05	5.95151528580807e-06	1.92774263598485e-05	0.000105188409824129	1.04884835925947e-05	1.27453131309758e-05	0.00153244270034243	1.8024267601063e-05	0.00308902611542034
AMP22_0477	Common_Shiner	1.19697615018758e-05	1.80540224018191e-05	2.52322462760265e-06	0.000148975243627753	0.982341099093358	1.85338357551983e-05	3.535516728374e-06	5.87840084830335e-06	6.61582102187543e-05	1.02598608692019e-05	1.0035404763359e-05	0.00577832982607959	2.5774886585831e-05	0.0115588725695429
AMP22_0478	Common_Shiner	9.21535687904757e-06	2.64234806689212e-05	3.67626336422509e-06	0.00233749234996539	0.981343976100286	2.04717109656655e-05	4.27336127957122e-06	0.00492881254350262	0.000134017403693852	1.19050257861773e-05	1.02438449640209e-05	0.0036216098923488	2.44295026770235e-05	0.00752345296793813
AMP22_0479	Common_Shiner	1.0952520181601e-05	4.46926383989978e-05	6.46497571872897e-06	0.00210695204279978	0.98514933442076	2.85891959611841e-05	5.40730489595215e-06	2.03973924023334e-05	4.8323606802926e-05	2.1994539091761e-05	1.86116978739697e-05	0.00410185258606618	3.35001937047727e-05	0.00840292712707165
AMP22_0480	Common_Shiner	8.71682806519614e-06	0.00783154625441626	5.13287756952014e-06	0.000706231873639238	0.532152759850025	0.000317356954946546	3.48052612396137e-06	5.53211463471961e-06	0.458824625526865	2.270369914038e-05	2.11608847002666e-05	2.93469766889698e-05	2.44917861486051e-05	4.69137515971765e-05
AMP22_0481	Common_Shiner	1.15339104167551e-05	2.81057771909275e-05	2.70481645305601e-06	5.62136079739142e-06	0.994153363655011	3.08413241366652e-05	3.82800872681562e-06	6.64818295999721e-06	8.40413968681314e-05	6.32526020202427e-06	7.00644239461588e-06	0.00186533922180092	1.13313133555353e-05	0.00378330948851857
AMP22_0482	Creek_Chub	7.43455870316196e-06	3.87320115983951e-05	2.63547963022241e-06	4.93869367773568e-06	3.22964598400217e-05	2.92761118504663e-05	3.23663511918019e-06	5.26426413083883e-06	0.999838178018729	5.15437464305114e-06	5.15499497804451e-06	7.09411547766685e-06	1.46756044433966e-05	5.92906731414435e-06
AMP22_0483	Creek_Chub	1.11429436611476e-05	2.64818587091879e-05	2.74331753251665e-06	6.49725608218709e-06	0.000113552232776942	3.45935091810574e-05	3.61424615324644e-06	0.065413605057324	0.934307774305344	8.90695115985725e-06	9.3412479248676e-06	1.65723229055885e-05	2.58300426499404e-05	1.93443789663197e-05
